"brand","model","product_id","temperature_c","estimated_psi","point_status","reference_psi","reference_temperature_c","model_id","confidence","inside_published_operating_range"
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","-14","47.03","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","-13","48.66","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","-12","50.33","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","-11","52.05","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","-10","53.81","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","-9","55.61","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","-8","57.46","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","-7","59.35","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","-6","61.29","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","-5","63.27","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","-4","65.31","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","-3","67.39","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","-2","69.52","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","-1","71.7","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","0","73.93","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","1","76.21","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","2","78.54","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","3","80.92","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","4","83.36","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","5","85.84","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","6","88.39","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","7","90.98","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","8","93.64","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","9","96.34","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","10","99.11","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","11","101.93","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","12","104.81","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","13","107.75","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","14","110.74","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","15","113.8","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","16","116.92","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","17","120.09","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","18","123.33","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","19","126.64","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","20","130","manufacturer_or_distributor_anchor","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","21","133.43","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","22","136.92","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","23","140.48","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","24","144.1","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","25","147.79","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","26","151.54","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","27","155.36","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","28","159.25","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","29","163.21","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","30","167.23","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","31","171.33","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","32","175.49","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","33","179.73","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","34","184.04","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","35","188.42","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","36","192.87","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","37","197.39","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","38","201.99","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","39","206.66","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — sec","swiss-arms-green-130-dry","40","211.41","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","-15","45.44","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","-14","47.03","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","-13","48.66","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","-12","50.33","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","-11","52.05","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","-10","53.81","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","-9","55.61","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","-8","57.46","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","-7","59.35","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","-6","61.29","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","-5","63.27","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","-4","65.31","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","-3","67.39","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","-2","69.52","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","-1","71.7","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","0","73.93","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","1","76.21","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","2","78.54","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","3","80.92","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","4","83.36","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","5","85.84","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","6","88.39","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","7","90.98","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","8","93.64","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","9","96.34","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","10","99.11","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","11","101.93","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","12","104.81","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","13","107.75","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","14","110.74","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","15","113.8","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","16","116.92","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","17","120.09","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","18","123.33","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","19","126.64","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","20","130","manufacturer_or_distributor_anchor","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","21","133.43","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","22","136.92","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","23","140.48","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","24","144.1","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","25","147.79","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","26","151.54","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","27","155.36","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","28","159.25","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","29","163.21","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","30","167.23","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","31","171.33","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","32","175.49","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","33","179.73","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","34","184.04","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","35","188.42","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","36","192.87","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","37","197.39","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","38","201.99","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","39","206.66","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Green 130 PSI — siliconé","swiss-arms-green-130-silicone","40","211.41","estimated_propane_ratio","130","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","-15","52.43","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","-14","54.26","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","-13","56.14","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","-12","58.07","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","-11","60.05","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","-10","62.08","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","-9","64.16","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","-8","66.3","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","-7","68.48","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","-6","70.72","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","-5","73.01","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","-4","75.36","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","-3","77.76","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","-2","80.21","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","-1","82.73","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","0","85.3","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","1","87.93","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","2","90.62","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","3","93.37","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","4","96.18","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","5","99.05","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","6","101.98","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","7","104.98","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","8","108.04","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","9","111.17","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","10","114.36","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","11","117.61","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","12","120.93","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","13","124.32","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","14","127.78","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","15","131.31","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","16","134.9","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","17","138.57","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","18","142.31","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","19","146.12","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","20","150","manufacturer_or_distributor_anchor","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","21","153.96","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","22","157.98","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","23","162.09","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","24","166.27","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","25","170.52","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","26","174.85","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","27","179.26","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","28","183.75","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","29","188.32","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","30","192.96","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","31","197.69","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","32","202.49","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","33","207.38","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","34","212.35","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","35","217.4","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","36","222.54","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","37","227.76","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","38","233.07","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","39","238.46","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — sec","swiss-arms-heavy-150-dry","40","243.93","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","-15","52.43","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","-14","54.26","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","-13","56.14","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","-12","58.07","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","-11","60.05","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
